order_id,order_date,customer_id,product,quantity,unit_price,city,state
A1406,1/3/2025,C045,Chana Dal,5,4.4,Frisco,TX
A1407,2/25/2025,C1061,Soya Chunks,9,2.9,Houston,TX
A1408,1/12/2025,C397,Broccoli,9,1.8,Fort Worth,TX
A1409,3/30/2025,C955,Broccoli,9,1.8,Frisco,TX
A1410,2/5/2025,C1169,Chia Seeds,10,8.5,Frisco,TX
A1411,3/28/2025,C1143,Protein Bar,9,2.5,Arlington,TX
A1412,2/14/2025,C235,Chana Dal,8,4.4,Dallas,TX
A1413,4/1/2025,C077,Almonds,7,5.75,San Antonio,TX
A1414,2/25/2025,C1487,Chana Dal,2,4.4,El Paso,TX
A1415,1/12/2025,C420,Green Tea,10,4,Dallas,TX
A1416,3/25/2025,C1148,Cashews,4,7,Corpus Christi,TX
A1417,3/11/2025,C1424,Chia Seeds,2,8.5,Austin,TX
A1418,3/23/2025,C874,Chia Seeds,1,8.5,Plano,TX
A1419,3/5/2025,C761,Broccoli,6,1.8,Fort Worth,TX
A1420,2/5/2025,C1345,Oats,1,3,San Antonio,TX
A1421,3/4/2025,C1091,Broccoli,2,1.8,Plano,TX
A1422,3/19/2025,C806,Soya Chunks,1,2.9,Houston,TX
A1423,3/10/2025,C1111,Chia Seeds,4,8.5,Dallas,TX
A1424,3/11/2025,C917,Green Tea,10,4,El Paso,TX
A1425,2/16/2025,C139,Cashews,7,7,El Paso,TX
A1426,1/1/2025,C1431,Broccoli,8,1.8,Fort Worth,TX
A1427,2/13/2025,C034,Oats,9,3,Plano,TX
A1428,3/28/2025,C442,Chana Dal,5,4.4,Corpus Christi,TX
A1429,3/26/2025,C1437,Protein Bar,3,2.5,Fort Worth,TX
A1430,1/18/2025,C207,Oats,10,3,San Antonio,TX
A1431,2/1/2025,C220,Oats,5,3,San Antonio,TX
A1432,2/21/2025,C1346,Cashews,2,7,Corpus Christi,TX
A1433,3/31/2025,C1010,Almonds,2,5.75,Corpus Christi,TX
A1434,3/9/2025,C718,Soya Chunks,2,2.9,Frisco,TX
A1435,2/23/2025,C1123,Almonds,4,5.75,Houston,TX
A1436,1/27/2025,C1497,Broccoli,5,1.8,Frisco,TX
A1437,2/11/2025,C195,Cashews,9,7,Fort Worth,TX
A1438,3/21/2025,C1087,Almonds,5,5.75,Houston,TX
A1439,3/9/2025,C413,Protein Bar,5,2.5,Houston,TX
A1440,1/18/2025,C729,Broccoli,2,1.8,Corpus Christi,TX
A1441,1/14/2025,C178,Cashews,3,7,Corpus Christi,TX
A1442,1/31/2025,C260,Protein Bar,7,2.5,Fort Worth,TX
A1443,3/3/2025,C091,Quinoa,10,6.25,Fort Worth,TX
A1444,2/1/2025,C554,Chana Dal,8,4.4,Plano,TX
A1445,2/14/2025,C663,Chana Dal,10,4.4,Corpus Christi,TX
A1446,2/5/2025,C1063,Almonds,5,5.75,Frisco,TX
A1447,3/27/2025,C321,Almonds,10,5.75,San Antonio,TX
A1448,2/21/2025,C230,Oats,8,3,Frisco,TX
A1449,1/24/2025,C1478,Almonds,3,5.75,Corpus Christi,TX
A1450,3/31/2025,C057,Chana Dal,2,4.4,Plano,TX
A1451,3/13/2025,C143,Almonds,8,5.75,Dallas,TX
A1452,1/28/2025,C1053,Chia Seeds,1,8.5,Plano,TX
A1453,1/3/2025,C746,Green Tea,1,4,Austin,TX
A1454,2/6/2025,C703,Quinoa,8,6.25,Arlington,TX
A1455,1/28/2025,C571,Oats,10,3,El Paso,TX
A1456,1/4/2025,C1376,Quinoa,7,6.25,Houston,TX
A1457,2/13/2025,C1109,Oats,2,3,Arlington,TX
A1458,2/11/2025,C1421,Cashews,8,7,San Antonio,TX
A1459,1/2/2025,C108,Almonds,4,5.75,Plano,TX
A1460,3/18/2025,C013,Oats,4,3,San Antonio,TX
A1461,1/12/2025,C633,Chia Seeds,3,8.5,Arlington,TX
A1462,1/11/2025,C582,Oats,9,3,Arlington,TX
A1463,1/18/2025,C445,Cashews,2,7,Houston,TX
A1464,2/13/2025,C065,Protein Bar,2,2.5,El Paso,TX
A1465,1/11/2025,C1398,Chia Seeds,5,8.5,Arlington,TX
A1466,2/26/2025,C885,Chana Dal,3,4.4,El Paso,TX
A1467,2/4/2025,C049,Cashews,9,7,Austin,TX
A1468,2/13/2025,C690,Soya Chunks,10,2.9,Dallas,TX
A1469,1/27/2025,C1334,Oats,3,3,Frisco,TX
A1470,3/2/2025,C331,Cashews,9,7,Plano,TX
A1471,3/23/2025,C1376,Soya Chunks,7,2.9,Dallas,TX
A1472,3/24/2025,C658,Chana Dal,2,4.4,Dallas,TX
A1473,3/2/2025,C130,Green Tea,8,4,Corpus Christi,TX
A1474,3/16/2025,C941,Chana Dal,5,4.4,Houston,TX
A1475,1/27/2025,C225,Broccoli,4,1.8,Arlington,TX
A1476,3/31/2025,C050,Cashews,7,7,Frisco,TX
A1477,2/1/2025,C822,Green Tea,4,4,Dallas,TX
A1478,3/20/2025,C814,Quinoa,2,6.25,El Paso,TX
A1479,1/26/2025,C1125,Protein Bar,4,2.5,Houston,TX
A1480,1/20/2025,C866,Cashews,9,7,El Paso,TX
A1481,1/29/2025,C591,Chana Dal,9,4.4,Frisco,TX
A1482,1/18/2025,C1451,Broccoli,6,1.8,Austin,TX
A1483,1/20/2025,C1085,Broccoli,7,1.8,Dallas,TX
A1484,2/25/2025,C967,Green Tea,2,4,San Antonio,TX
A1485,2/22/2025,C336,Chia Seeds,4,8.5,Corpus Christi,TX
A1486,3/18/2025,C1219,Almonds,7,5.75,Fort Worth,TX
A1487,1/29/2025,C634,Protein Bar,9,2.5,El Paso,TX
A1488,3/15/2025,C1444,Soya Chunks,3,2.9,Fort Worth,TX
A1489,3/27/2025,C481,Quinoa,10,6.25,Austin,TX
A1490,2/4/2025,C551,Almonds,8,5.75,Dallas,TX
A1491,1/21/2025,C1385,Almonds,4,5.75,Houston,TX
A1492,3/1/2025,C1300,Protein Bar,8,2.5,Fort Worth,TX
A1493,3/29/2025,C200,Green Tea,4,4,Frisco,TX
A1494,2/5/2025,C108,Chia Seeds,8,8.5,Houston,TX
A1495,3/18/2025,C700,Chia Seeds,5,8.5,Houston,TX
A1496,3/4/2025,C756,Chia Seeds,4,8.5,Frisco,TX
A1497,1/30/2025,C1080,Quinoa,5,6.25,San Antonio,TX
A1498,3/9/2025,C813,Green Tea,4,4,El Paso,TX
A1499,1/7/2025,C921,Green Tea,9,4,Dallas,TX
A1500,3/19/2025,C1315,Protein Bar,3,2.5,San Antonio,TX
A1501,2/9/2025,C1066,Chia Seeds,8,8.5,Arlington,TX
A1502,3/11/2025,C715,Chana Dal,10,4.4,Fort Worth,TX
A1503,2/4/2025,C1038,Almonds,9,5.75,Frisco,TX
A1504,1/8/2025,C152,Chana Dal,5,4.4,Austin,TX
A1505,2/19/2025,C912,Chia Seeds,3,8.5,Dallas,TX
A1506,3/15/2025,C1093,Green Tea,8,4,Austin,TX
A1507,3/26/2025,C1366,Cashews,9,7,Frisco,TX
A1508,1/8/2025,C1075,Soya Chunks,1,2.9,Corpus Christi,TX
A1509,3/13/2025,C543,Protein Bar,7,2.5,Corpus Christi,TX
A1510,1/5/2025,C1031,Almonds,7,5.75,Fort Worth,TX
A1511,1/10/2025,C1003,Chia Seeds,1,8.5,Fort Worth,TX
A1512,1/22/2025,C607,Green Tea,8,4,Fort Worth,TX
A1513,3/26/2025,C535,Almonds,1,5.75,San Antonio,TX
A1514,2/22/2025,C1317,Oats,9,3,Frisco,TX
A1515,1/22/2025,C1362,Almonds,10,5.75,Corpus Christi,TX
A1516,3/7/2025,C718,Protein Bar,10,2.5,El Paso,TX
A1517,2/12/2025,C894,Almonds,1,5.75,Fort Worth,TX
A1518,2/19/2025,C1061,Broccoli,6,1.8,Dallas,TX
A1519,3/11/2025,C1237,Chia Seeds,1,8.5,Houston,TX
A1520,1/30/2025,C1280,Green Tea,8,4,Fort Worth,TX
A1521,3/13/2025,C489,Quinoa,10,6.25,El Paso,TX
A1522,3/11/2025,C085,Cashews,8,7,Frisco,TX
A1523,2/7/2025,C880,Oats,8,3,Austin,TX
A1524,3/29/2025,C909,Green Tea,1,4,Houston,TX
A1525,1/6/2025,C1478,Almonds,2,5.75,Frisco,TX
A1526,1/13/2025,C944,Almonds,5,5.75,Frisco,TX
A1527,3/28/2025,C118,Chana Dal,1,4.4,Corpus Christi,TX
A1528,2/3/2025,C1010,Oats,4,3,Houston,TX
A1529,1/23/2025,C1282,Soya Chunks,2,2.9,Arlington,TX
A1530,3/5/2025,C1242,Broccoli,9,1.8,Austin,TX
A1531,2/10/2025,C151,Protein Bar,8,2.5,Corpus Christi,TX
A1532,3/21/2025,C222,Soya Chunks,8,2.9,Dallas,TX
A1533,1/24/2025,C011,Broccoli,8,1.8,Plano,TX
A1534,2/11/2025,C443,Oats,2,3,El Paso,TX
A1535,3/18/2025,C367,Almonds,2,5.75,Dallas,TX
A1536,3/18/2025,C184,Chia Seeds,7,8.5,Austin,TX
A1537,2/13/2025,C880,Oats,8,3,Frisco,TX
A1538,1/7/2025,C666,Soya Chunks,3,2.9,Corpus Christi,TX
A1539,1/23/2025,C149,Almonds,7,5.75,El Paso,TX
A1540,2/4/2025,C388,Quinoa,7,6.25,El Paso,TX
A1541,1/22/2025,C861,Soya Chunks,3,2.9,Fort Worth,TX
A1542,3/4/2025,C346,Chia Seeds,6,8.5,Frisco,TX
A1543,1/15/2025,C1212,Chana Dal,6,4.4,Fort Worth,TX
A1544,1/21/2025,C1287,Chana Dal,6,4.4,Houston,TX
A1545,1/15/2025,C895,Protein Bar,9,2.5,Corpus Christi,TX
A1546,2/3/2025,C901,Almonds,4,5.75,Frisco,TX
A1547,1/9/2025,C051,Broccoli,4,1.8,Dallas,TX
A1548,3/2/2025,C1479,Chana Dal,7,4.4,Frisco,TX
A1549,3/7/2025,C062,Oats,6,3,San Antonio,TX
A1550,3/27/2025,C1038,Chana Dal,2,4.4,El Paso,TX
A1551,1/23/2025,C120,Green Tea,10,4,Houston,TX
A1552,2/3/2025,C140,Quinoa,1,6.25,Arlington,TX
A1553,2/16/2025,C794,Chia Seeds,5,8.5,El Paso,TX
A1554,1/7/2025,C481,Cashews,10,7,Arlington,TX
A1555,1/18/2025,C1299,Protein Bar,7,2.5,Fort Worth,TX
A1556,1/3/2025,C470,Broccoli,7,1.8,Dallas,TX
A1557,1/2/2025,C1166,Oats,2,3,San Antonio,TX
A1558,2/13/2025,C717,Green Tea,9,4,Arlington,TX
A1559,2/26/2025,C606,Chia Seeds,10,8.5,Corpus Christi,TX
A1560,1/27/2025,C766,Quinoa,8,6.25,Dallas,TX
A1561,2/20/2025,C684,Soya Chunks,9,2.9,Corpus Christi,TX
A1562,2/2/2025,C787,Green Tea,1,4,Dallas,TX
A1563,1/23/2025,C017,Green Tea,3,4,Houston,TX
A1564,3/13/2025,C146,Protein Bar,2,2.5,El Paso,TX
A1565,3/9/2025,C495,Cashews,4,7,Austin,TX
A1566,1/12/2025,C135,Green Tea,1,4,Fort Worth,TX
A1567,1/9/2025,C947,Cashews,4,7,Frisco,TX
A1568,1/7/2025,C984,Broccoli,1,1.8,Austin,TX
A1569,2/19/2025,C957,Chana Dal,9,4.4,Houston,TX
A1570,2/18/2025,C1227,Chana Dal,3,4.4,Austin,TX
A1571,2/24/2025,C426,Protein Bar,8,2.5,San Antonio,TX
A1572,3/30/2025,C1120,Almonds,2,5.75,Corpus Christi,TX
A1573,2/17/2025,C037,Green Tea,4,4,Houston,TX
A1574,4/1/2025,C1158,Broccoli,9,1.8,Corpus Christi,TX
A1575,2/6/2025,C1108,Oats,3,3,Fort Worth,TX
A1576,3/15/2025,C050,Protein Bar,9,2.5,Dallas,TX
A1577,1/10/2025,C770,Broccoli,9,1.8,Frisco,TX
A1578,1/16/2025,C1065,Oats,2,3,Austin,TX
A1579,1/11/2025,C095,Protein Bar,6,2.5,Austin,TX
A1580,3/23/2025,C1052,Chana Dal,9,4.4,Arlington,TX
A1581,2/5/2025,C986,Quinoa,5,6.25,Plano,TX
A1582,3/21/2025,C269,Chana Dal,10,4.4,Corpus Christi,TX
A1583,1/24/2025,C440,Soya Chunks,3,2.9,Austin,TX
A1584,3/20/2025,C1303,Chana Dal,6,4.4,Corpus Christi,TX
A1585,3/31/2025,C198,Broccoli,9,1.8,San Antonio,TX
A1586,2/15/2025,C593,Green Tea,7,4,Plano,TX
A1587,3/15/2025,C428,Chia Seeds,1,8.5,Dallas,TX
A1588,3/22/2025,C165,Green Tea,3,4,Austin,TX
A1589,2/28/2025,C176,Chana Dal,1,4.4,Houston,TX
A1590,2/26/2025,C021,Cashews,10,7,Fort Worth,TX
A1591,2/10/2025,C611,Quinoa,6,6.25,Corpus Christi,TX
A1592,3/16/2025,C998,Chana Dal,9,4.4,El Paso,TX
A1593,3/17/2025,C1005,Broccoli,1,1.8,Plano,TX
A1594,2/23/2025,C574,Quinoa,8,6.25,Fort Worth,TX
A1595,3/17/2025,C642,Quinoa,9,6.25,Arlington,TX
A1596,2/2/2025,C836,Chia Seeds,7,8.5,El Paso,TX
A1597,1/23/2025,C1006,Chia Seeds,1,8.5,Austin,TX
A1598,2/17/2025,C592,Chana Dal,8,4.4,Corpus Christi,TX
A1599,3/1/2025,C302,Quinoa,8,6.25,Fort Worth,TX
A1600,2/23/2025,C1132,Green Tea,5,4,San Antonio,TX
A1601,1/11/2025,C1316,Green Tea,1,4,Plano,TX
A1602,1/27/2025,C1487,Quinoa,2,6.25,Dallas,TX
A1603,3/25/2025,C773,Protein Bar,10,2.5,Arlington,TX
A1604,2/21/2025,C614,Quinoa,6,6.25,San Antonio,TX
A1605,1/28/2025,C239,Chia Seeds,5,8.5,Fort Worth,TX
A1606,2/13/2025,C504,Chia Seeds,6,8.5,Houston,TX
A1607,1/23/2025,C046,Soya Chunks,10,2.9,El Paso,TX
A1608,3/18/2025,C1356,Oats,6,3,Corpus Christi,TX
A1609,2/18/2025,C967,Green Tea,3,4,Dallas,TX
A1610,2/18/2025,C532,Broccoli,1,1.8,San Antonio,TX
A1611,2/24/2025,C217,Cashews,8,7,Houston,TX
A1612,3/19/2025,C039,Oats,10,3,Corpus Christi,TX
A1613,1/5/2025,C1127,Protein Bar,1,2.5,El Paso,TX
A1614,2/19/2025,C363,Soya Chunks,4,2.9,Frisco,TX
A1615,2/21/2025,C237,Chana Dal,2,4.4,El Paso,TX
A1616,1/31/2025,C859,Chana Dal,3,4.4,Austin,TX
A1617,1/5/2025,C1490,Cashews,8,7,El Paso,TX
A1618,1/12/2025,C1199,Almonds,7,5.75,El Paso,TX
A1619,1/28/2025,C571,Almonds,5,5.75,Fort Worth,TX
A1620,3/13/2025,C058,Oats,6,3,Fort Worth,TX
A1621,2/12/2025,C1050,Chana Dal,2,4.4,Austin,TX
A1622,1/12/2025,C896,Oats,6,3,Fort Worth,TX
A1623,2/19/2025,C1283,Chana Dal,4,4.4,Houston,TX
A1624,1/26/2025,C1469,Protein Bar,4,2.5,Fort Worth,TX
A1625,1/25/2025,C1332,Cashews,4,7,San Antonio,TX
A1626,3/30/2025,C873,Almonds,9,5.75,Plano,TX
A1627,2/9/2025,C1385,Oats,4,3,San Antonio,TX
A1628,1/14/2025,C1127,Quinoa,9,6.25,Fort Worth,TX
A1629,2/9/2025,C115,Green Tea,9,4,El Paso,TX
A1630,2/14/2025,C1310,Protein Bar,9,2.5,Dallas,TX
A1631,3/27/2025,C1150,Green Tea,1,4,Houston,TX
A1632,3/9/2025,C536,Almonds,8,5.75,Austin,TX
A1633,1/5/2025,C997,Broccoli,1,1.8,Corpus Christi,TX
A1634,2/24/2025,C673,Chana Dal,3,4.4,Fort Worth,TX
A1635,2/7/2025,C495,Green Tea,4,4,Dallas,TX
A1636,3/24/2025,C884,Chana Dal,2,4.4,Fort Worth,TX
A1637,1/20/2025,C040,Chana Dal,10,4.4,Fort Worth,TX
A1638,2/28/2025,C004,Chia Seeds,2,8.5,Corpus Christi,TX
A1639,1/11/2025,C085,Quinoa,8,6.25,Houston,TX
A1640,1/21/2025,C1000,Quinoa,8,6.25,El Paso,TX
A1641,1/24/2025,C227,Almonds,6,5.75,El Paso,TX
A1642,3/15/2025,C312,Broccoli,5,1.8,Fort Worth,TX
A1643,1/30/2025,C786,Protein Bar,6,2.5,Austin,TX
A1644,3/4/2025,C1376,Broccoli,4,1.8,Plano,TX
A1645,2/14/2025,C990,Almonds,4,5.75,El Paso,TX
A1646,3/31/2025,C1033,Chia Seeds,4,8.5,Corpus Christi,TX
A1647,1/24/2025,C173,Protein Bar,3,2.5,El Paso,TX
A1648,3/17/2025,C320,Almonds,5,5.75,San Antonio,TX
A1649,2/14/2025,C1367,Chana Dal,6,4.4,Dallas,TX
A1650,3/5/2025,C864,Soya Chunks,7,2.9,Arlington,TX
A1651,3/1/2025,C853,Oats,1,3,Fort Worth,TX
A1652,3/14/2025,C160,Chana Dal,10,4.4,El Paso,TX
A1653,2/8/2025,C461,Cashews,1,7,Frisco,TX
A1654,3/9/2025,C847,Broccoli,6,1.8,El Paso,TX
A1655,3/10/2025,C1397,Protein Bar,3,2.5,Fort Worth,TX
A1656,1/24/2025,C1144,Oats,6,3,Fort Worth,TX
A1657,2/1/2025,C161,Green Tea,6,4,Houston,TX
A1658,3/7/2025,C232,Cashews,4,7,Corpus Christi,TX
A1659,3/8/2025,C294,Almonds,4,5.75,Fort Worth,TX
A1660,2/8/2025,C1211,Almonds,2,5.75,San Antonio,TX
A1661,1/9/2025,C340,Green Tea,10,4,Plano,TX
A1662,3/29/2025,C539,Soya Chunks,7,2.9,Plano,TX
A1663,3/18/2025,C625,Cashews,1,7,Plano,TX
A1664,1/23/2025,C553,Green Tea,5,4,Fort Worth,TX
A1665,2/3/2025,C179,Soya Chunks,7,2.9,Fort Worth,TX
A1666,2/12/2025,C1202,Oats,4,3,Fort Worth,TX
A1667,1/16/2025,C049,Cashews,1,7,Fort Worth,TX
A1668,1/16/2025,C1396,Protein Bar,5,2.5,Corpus Christi,TX
A1669,2/21/2025,C094,Chana Dal,9,4.4,Corpus Christi,TX
A1670,2/5/2025,C229,Broccoli,2,1.8,Austin,TX
A1671,3/4/2025,C1034,Oats,7,3,Austin,TX
A1672,3/22/2025,C497,Protein Bar,7,2.5,El Paso,TX
A1673,2/8/2025,C1060,Chana Dal,9,4.4,Plano,TX
A1674,1/18/2025,C125,Soya Chunks,10,2.9,Frisco,TX
A1675,2/16/2025,C1000,Broccoli,9,1.8,Dallas,TX
A1676,2/10/2025,C231,Protein Bar,4,2.5,Houston,TX
A1677,3/1/2025,C1405,Quinoa,5,6.25,San Antonio,TX
A1678,3/5/2025,C914,Broccoli,1,1.8,Plano,TX
A1679,1/28/2025,C145,Oats,7,3,Frisco,TX
A1680,1/12/2025,C003,Chia Seeds,8,8.5,Plano,TX
A1681,3/12/2025,C1149,Soya Chunks,8,2.9,Austin,TX
A1682,3/2/2025,C302,Chana Dal,6,4.4,Frisco,TX
A1683,2/26/2025,C182,Chana Dal,8,4.4,Corpus Christi,TX
A1684,3/9/2025,C225,Oats,7,3,Dallas,TX
A1685,1/18/2025,C342,Broccoli,6,1.8,Houston,TX
A1686,1/28/2025,C133,Protein Bar,10,2.5,Corpus Christi,TX
A1687,3/4/2025,C1212,Soya Chunks,4,2.9,Frisco,TX
A1688,3/8/2025,C1055,Broccoli,4,1.8,Arlington,TX
A1689,2/3/2025,C1042,Quinoa,2,6.25,Plano,TX
A1690,3/21/2025,C284,Cashews,8,7,San Antonio,TX
A1691,1/12/2025,C907,Soya Chunks,2,2.9,Frisco,TX
A1692,3/5/2025,C007,Chia Seeds,2,8.5,Austin,TX
A1693,1/4/2025,C236,Protein Bar,7,2.5,San Antonio,TX
A1694,1/30/2025,C374,Protein Bar,1,2.5,Austin,TX
A1695,3/16/2025,C1304,Chana Dal,6,4.4,Fort Worth,TX
A1696,2/3/2025,C1033,Oats,4,3,Plano,TX
A1697,3/24/2025,C280,Protein Bar,5,2.5,Fort Worth,TX
A1698,1/13/2025,C815,Chana Dal,3,4.4,Frisco,TX
A1699,3/26/2025,C1132,Chia Seeds,4,8.5,El Paso,TX
A1700,1/8/2025,C676,Quinoa,7,6.25,Austin,TX
A1701,3/26/2025,C1083,Soya Chunks,2,2.9,Houston,TX
A1702,1/2/2025,C1110,Quinoa,5,6.25,Plano,TX
A1703,1/19/2025,C080,Green Tea,5,4,Fort Worth,TX
A1704,2/1/2025,C1479,Soya Chunks,7,2.9,Houston,TX
A1705,1/25/2025,C901,Quinoa,8,6.25,Plano,TX
A1706,3/26/2025,C1489,Chia Seeds,3,8.5,Dallas,TX
A1707,3/23/2025,C629,Almonds,6,5.75,El Paso,TX
A1708,1/21/2025,C1061,Oats,10,3,San Antonio,TX
A1709,1/30/2025,C873,Protein Bar,1,2.5,Austin,TX
A1710,2/19/2025,C1257,Cashews,1,7,Houston,TX
A1711,2/6/2025,C1079,Chia Seeds,4,8.5,Frisco,TX
A1712,1/20/2025,C1094,Chana Dal,6,4.4,Plano,TX
A1713,1/22/2025,C1176,Protein Bar,2,2.5,Houston,TX
A1714,1/26/2025,C293,Chia Seeds,7,8.5,Austin,TX
A1715,1/4/2025,C1398,Oats,2,3,Houston,TX
A1716,3/6/2025,C981,Protein Bar,7,2.5,Plano,TX
A1717,1/17/2025,C928,Chia Seeds,2,8.5,San Antonio,TX
A1718,2/7/2025,C586,Broccoli,5,1.8,San Antonio,TX
A1719,1/8/2025,C608,Almonds,6,5.75,Arlington,TX
A1720,1/30/2025,C1084,Oats,7,3,Houston,TX
A1721,2/21/2025,C1333,Soya Chunks,2,2.9,El Paso,TX
A1722,1/2/2025,C738,Quinoa,8,6.25,Corpus Christi,TX
A1723,2/15/2025,C654,Soya Chunks,2,2.9,Plano,TX
A1724,1/14/2025,C272,Quinoa,5,6.25,Houston,TX
A1725,2/26/2025,C477,Cashews,8,7,Corpus Christi,TX
A1726,3/11/2025,C738,Green Tea,2,4,Fort Worth,TX
A1727,3/16/2025,C458,Soya Chunks,9,2.9,Houston,TX
A1728,1/29/2025,C440,Broccoli,10,1.8,Houston,TX
A1729,2/9/2025,C871,Chia Seeds,1,8.5,El Paso,TX
A1730,2/5/2025,C1000,Protein Bar,2,2.5,Frisco,TX
A1731,1/10/2025,C1149,Cashews,4,7,Fort Worth,TX
A1732,2/15/2025,C918,Quinoa,2,6.25,Arlington,TX
A1733,2/7/2025,C968,Broccoli,8,1.8,Austin,TX
A1734,3/9/2025,C1337,Quinoa,6,6.25,Plano,TX
A1735,3/24/2025,C777,Chana Dal,6,4.4,El Paso,TX
A1736,1/31/2025,C542,Soya Chunks,3,2.9,Fort Worth,TX
A1737,1/8/2025,C1320,Broccoli,10,1.8,Corpus Christi,TX
A1738,3/19/2025,C407,Chia Seeds,6,8.5,El Paso,TX
A1739,3/21/2025,C077,Broccoli,1,1.8,Corpus Christi,TX
A1740,3/3/2025,C731,Almonds,6,5.75,Fort Worth,TX
A1741,3/1/2025,C618,Almonds,8,5.75,Plano,TX
A1742,1/30/2025,C794,Protein Bar,9,2.5,El Paso,TX
A1743,3/24/2025,C235,Cashews,6,7,Dallas,TX
A1744,1/28/2025,C1151,Chia Seeds,5,8.5,Arlington,TX
A1745,1/20/2025,C736,Oats,6,3,Arlington,TX
A1746,3/14/2025,C812,Broccoli,7,1.8,Austin,TX
A1747,3/31/2025,C1364,Oats,7,3,Arlington,TX
A1748,3/30/2025,C1256,Almonds,9,5.75,Frisco,TX
A1749,2/25/2025,C606,Green Tea,8,4,Fort Worth,TX
A1750,1/3/2025,C039,Broccoli,4,1.8,Frisco,TX
A1751,1/1/2025,C1221,Cashews,5,7,Dallas,TX
A1752,3/7/2025,C1073,Chana Dal,8,4.4,Arlington,TX
A1753,1/16/2025,C1068,Protein Bar,3,2.5,San Antonio,TX
A1754,3/12/2025,C416,Chia Seeds,5,8.5,Austin,TX
A1755,3/27/2025,C1358,Protein Bar,3,2.5,San Antonio,TX
A1756,3/10/2025,C670,Protein Bar,1,2.5,San Antonio,TX
A1757,2/15/2025,C482,Broccoli,5,1.8,Frisco,TX
A1758,2/16/2025,C051,Protein Bar,2,2.5,Corpus Christi,TX
A1759,3/20/2025,C164,Chia Seeds,4,8.5,Austin,TX
A1760,3/9/2025,C049,Cashews,5,7,Plano,TX
A1761,3/18/2025,C1437,Chia Seeds,8,8.5,El Paso,TX
A1762,3/14/2025,C1422,Chana Dal,5,4.4,El Paso,TX
A1763,2/17/2025,C559,Broccoli,3,1.8,Dallas,TX
A1764,2/16/2025,C1061,Cashews,1,7,Fort Worth,TX
A1765,3/23/2025,C073,Almonds,4,5.75,San Antonio,TX
A1766,1/9/2025,C568,Broccoli,6,1.8,Plano,TX
A1767,1/22/2025,C233,Almonds,1,5.75,El Paso,TX
A1768,1/4/2025,C118,Broccoli,4,1.8,Frisco,TX
A1769,2/14/2025,C437,Chia Seeds,9,8.5,Austin,TX
A1770,3/2/2025,C618,Chana Dal,7,4.4,Houston,TX
A1771,1/30/2025,C526,Protein Bar,6,2.5,Plano,TX
A1772,3/10/2025,C405,Green Tea,1,4,Fort Worth,TX
A1773,3/15/2025,C1455,Green Tea,10,4,Dallas,TX
A1774,1/6/2025,C1130,Soya Chunks,7,2.9,Corpus Christi,TX
A1775,2/15/2025,C1485,Protein Bar,8,2.5,El Paso,TX
A1776,1/20/2025,C171,Chana Dal,1,4.4,San Antonio,TX
A1777,1/14/2025,C1468,Cashews,1,7,Plano,TX
A1778,1/8/2025,C713,Protein Bar,5,2.5,Dallas,TX
A1779,1/4/2025,C1245,Soya Chunks,7,2.9,Dallas,TX
A1780,1/20/2025,C1128,Protein Bar,5,2.5,Frisco,TX
A1781,3/12/2025,C216,Green Tea,4,4,Dallas,TX
A1782,1/21/2025,C806,Chia Seeds,3,8.5,Plano,TX
A1783,3/20/2025,C1050,Protein Bar,6,2.5,Frisco,TX
A1784,2/2/2025,C575,Protein Bar,10,2.5,Houston,TX
A1785,1/16/2025,C804,Oats,1,3,Plano,TX
A1786,1/21/2025,C1231,Oats,9,3,Houston,TX
A1787,2/23/2025,C1297,Chana Dal,3,4.4,San Antonio,TX
A1788,2/21/2025,C065,Quinoa,1,6.25,El Paso,TX
A1789,2/2/2025,C1375,Quinoa,7,6.25,El Paso,TX
A1790,3/12/2025,C1423,Broccoli,5,1.8,Fort Worth,TX
A1791,3/27/2025,C579,Green Tea,9,4,Fort Worth,TX
A1792,1/25/2025,C015,Almonds,1,5.75,Frisco,TX
A1793,1/31/2025,C800,Soya Chunks,3,2.9,Fort Worth,TX
A1794,3/11/2025,C921,Quinoa,6,6.25,Austin,TX
A1795,1/8/2025,C1421,Oats,5,3,Fort Worth,TX
A1796,1/2/2025,C044,Oats,6,3,Corpus Christi,TX
A1797,3/10/2025,C755,Chana Dal,2,4.4,Frisco,TX
A1798,1/19/2025,C763,Soya Chunks,1,2.9,El Paso,TX
A1799,3/3/2025,C359,Quinoa,6,6.25,Frisco,TX
A1800,1/6/2025,C049,Soya Chunks,9,2.9,Plano,TX
A1801,2/2/2025,C1195,Oats,3,3,Arlington,TX
A1802,1/27/2025,C300,Oats,2,3,Frisco,TX
A1803,3/25/2025,C912,Cashews,8,7,Austin,TX
A1804,1/26/2025,C1191,Chana Dal,1,4.4,San Antonio,TX
A1805,1/7/2025,C893,Cashews,2,7,Corpus Christi,TX
A1806,3/4/2025,C341,Green Tea,9,4,Fort Worth,TX
A1807,2/24/2025,C283,Soya Chunks,3,2.9,Frisco,TX
A1808,3/12/2025,C356,Quinoa,10,6.25,Houston,TX
A1809,3/30/2025,C281,Oats,2,3,Plano,TX
A1810,2/11/2025,C683,Chana Dal,2,4.4,Arlington,TX
A1811,1/20/2025,C379,Green Tea,4,4,Dallas,TX
